Asset_1,Asset_2,Asset_3,Asset_4,Asset_5
0.009081017136290767,0.0387237180242106,0.004491556256636779,0.006151007814455287,-0.0004889183153233443
-0.03737542430598083,0.0004697224910156625,0.002204604198820529,0.050264842249705725,-0.0028472192956224504
0.007030946846672249,0.0003057646058951338,-0.02237356075239064,0.023856456290300414,0.016038660653735482
0.01682063894086094,-0.017187749095894777,0.029055886218721984,-0.027037021255845617,0.012737141876005408
0.044809112516199574,-0.018810726502613766,-0.010325954592055438,0.0029930273017528247,-0.009069513082323986
-0.030013268621322652,0.0023712594961205467,-0.0202460742745221,0.010471848612703633,-0.01738848468467606
0.03199868810035079,-0.01466506584672474,-0.005441230324113512,0.017270344347393395,-0.023617286328679103
0.005549198692082588,0.027142855085648565,-0.03114966469122455,0.004692677170646084,0.006197655884968471
0.016636457435546207,-0.023739014217561638,-0.025409132261685525,0.011438831312337954,0.006939693464663721
0.006009857006917531,0.007928964189939514,-0.012600494431569815,0.005645073943220071,0.0068614494659736255
-0.013287028360527357,0.038315490222895134,0.010476658418235751,-0.022826069944052972,0.014131072172676593
-0.01849363340454643,0.016741692074849043,0.024171911580148083,-0.015413646367034208,0.020267522584886438
0.009255618538729967,0.0174412031998898,0.03893585965307895,-0.00390776232005741,-0.01407472328714979
-0.016790288592510465,-0.015316205699308767,-0.000542034188282084,0.007823039496332878,0.006533815986600381
0.017543664980720478,0.0012600378375581403,0.03007068154314634,-0.004293136664759121,0.05540338333179238
0.013513346955300126,-0.01614315112832565,-0.020417849961222246,0.010649448304863706,-0.0034692557065170177
0.01528000988184184,0.010464752491470896,-0.00045657825313745546,-0.015935874361368098,-0.02929694449371729
-0.007930299041340422,0.018127975886469447,0.005281874882604079,-0.02391477557423976,0.00446361851702364
0.008706347594576735,-0.01667714872402266,0.004074502118910558,0.002164174368919998,-0.02185940595661246
0.008155747206965665,0.012215690527364688,0.022661024863505543,0.02207604104069806,-0.02655338735914182
-0.017756500798302457,0.011300705344173195,0.011275719018244177,0.011300953726120957,0.07805462981309443
0.012417810213863342,0.02371131280361198,0.020080035269864047,0.01402782502611596,-0.005305384892806912
0.016179384409865348,-0.014456504290751435,-0.003736372134800178,-0.00870727095658207,0.002637482787726451
0.04729317133347018,-0.03634530385183496,0.014725203807490268,-0.03125431742379303,-0.008438637315788668
0.022779011939347324,0.0022856003819092556,-0.020554895558586122,-0.013306074185199364,0.014591954978693516
-0.013607332634342734,0.005329171791639498,0.0019114367980762757,-0.012032006952116342,0.043878881786506514
0.013678380446360223,-0.03950285173315214,0.0047290862953885526,-0.012235729295367759,0.01804866669592448
-0.014850414768654011,-0.0012947288293379804,0.011099745579609143,0.01831510388340243,-0.023005928141115524
-0.005690024716818968,-0.008498906223219124,-0.012066584651474237,0.03630908480562194,0.00909963421921911
-0.024217679086700902,0.019357238941095523,0.04344312394025267,0.02164930521102294,-0.029387399319080267
-0.008684681457325028,0.026338222983732455,-0.013153389312375616,0.009876388562924568,0.016492681068586736
-0.017538609431561658,-0.00019050712123600162,-0.06382534680138145,-0.019487752826685797,-0.004051363027863206
-0.02395566363929699,0.03364822607863271,-0.027602827559212652,-0.007800889733939676,0.003614811545721827
0.02982546578132231,-0.027717243023588786,0.02426327504309919,0.001204661220391741,-0.01863017302095902
0.010242069485265414,0.004981193911469401,-0.011004337543175893,0.002396041699800378,-0.006706271937235204
0.0032703469050249607,0.014242613490420934,0.032720336322907044,-0.02375630997653698,0.04366066749312533
-0.03804175599045004,-0.0020357019007116667,0.01276634412969153,0.006619837354700653,-0.011453990396411876
-0.0031624450071455045,-0.008860018693176656,-0.01078729513888423,0.017992041940420495,0.008140309719300947
-0.012858191905213083,0.018991997508665016,0.007145990417532186,0.017257242376779204,0.013592576838472245
-0.015579900218441446,-0.01020362080393939,0.015945872102465238,0.013207405308669297,0.0005819681207170374
0.00334654766617564,0.0265532979157685,-0.010831427776716598,0.01194194762340076,-0.003043853048677881
-0.0033536240645444058,0.022975537039743803,0.017508326979760597,0.017270192720012772,0.027109576143086584
0.001420076832655181,0.014639059425899277,-0.005205335131869121,0.007483327049768842,-0.0016028610873536917
0.0029399192998543636,0.012903140508738274,-0.015364413664669448,0.04284774551370921,-0.01912034762999404
-0.023283772255754644,0.024162217470001357,0.016833253879258717,0.013482396341043104,0.013566910185285597
0.0007550645430617075,-0.01694508742971663,0.0025160911638745266,-0.012543234230242235,0.020502394668355024
-0.001941147630042773,-0.015509943935850229,-0.005427716833059869,0.009258629085512487,-0.010274491056079495
-0.015444407911328627,0.005873744229838246,0.005899331422174456,-0.009138863507422594,-0.008420766112366456
0.005640998747152726,-0.027961686829946483,-0.027149275487531103,-0.01336888442504872,-0.0032689430342369447
0.007218151311960092,0.03050712433899104,0.018153192464040388,-0.0021987705992685424,0.0006196758419462233
-0.019050587292756178,0.0006297372801522014,-0.004773172778402767,0.0074543712067617895,-0.01554461887104646
0.011386930284823446,0.03165477826005155,-0.0011752029691371518,0.00903423444197883,0.014802879834222252
-0.007024409437716725,0.005481849636208336,0.0012518480156358972,0.0029535219709766343,-0.014460195677109329
0.0014902034851788544,0.010959965824908994,0.030022872155900836,0.02018541652170414,0.04406364915023113
-0.01434695125776099,0.018446412734413564,0.004666840114767035,0.04479605866435345,-0.015165965707103029
-0.01579443684361552,-0.010987852908880442,-0.04147791448619614,-0.009515100433615222,-0.014182653231073959
0.004007875729524152,0.00783511951554319,0.03852341678431773,0.020008476763721007,-0.010538073113248062
-0.01696829342696716,0.010838383430130116,-0.02540466414041284,0.03762917531708708,0.02458880241442574
-0.008383513042094098,-0.03326269058181755,0.02807744748330826,-0.0012907969050523576,0.025756326239469236
-0.03088855317588734,-0.010987500459075459,0.0011048739943636634,0.001939611875294841,-0.008001309429584873
0.013456998646949974,-0.020352408587651888,-0.0018475897004258698,0.0034059126342379773,0.011288776681174981
0.015232297561777797,-0.021492841836757384,-0.029682283414712445,0.026553536437970184,0.0076462802395918334
-0.013969730731131072,0.032023039510450456,0.0033134926858571735,0.02458594368127653,0.0023503696282021792
0.042214958497639746,0.03610681684886409,-0.0039792829695814705,0.02043141901908711,0.01390751899170295
0.028372631150646976,-0.018298469211602088,0.014721029199968788,0.022168489736991755,-0.03417478972846229
-0.022665170253315502,-0.03978464355520201,-0.004388136688891155,0.015350845115919248,0.031047141041920565
0.0024818956083955037,0.03357231091142584,-0.026602029164297828,-0.033067648787103096,-0.0001109539779323755
0.008681308978786145,0.00034610503811813775,-0.04034884200079753,-0.0007824007902557681,-0.025089390010097065
0.014393450976600771,0.008331964921936965,-0.017797595726547103,-0.00927733834673387,-0.020184270437779032
-0.0002535819454634375,0.020102846410024768,-0.018714520926710873,0.011080930310356889,-0.009605152367448817
-0.014857456645246882,-0.0011406071990911564,-0.01970484644838748,-0.01007298610694364,-0.02295755785177697
0.040294502658327784,0.0017052710394345723,-0.012994510159851713,0.00527959821468444,-0.0012465609938165966
-0.00341939199066446,0.013283334000868504,0.016150154200946103,-0.00961002295221055,-0.0105163648128936
-0.004501033943032881,-0.045038423294711694,-0.029303821243971045,0.028337485348890495,0.033899354270025675
-0.003980720791127566,0.012531139261115327,0.007225003090870722,0.06257761616910475,0.023391498228691538
-0.0015583518296153308,-0.018110808812008515,-0.03112892640515145,0.005069272717344462,-0.014127014905686068
-0.027445074191953484,-0.01193145768485053,-0.020630960072287898,0.034742832701451294,0.018632795138989012
0.0008405471736676526,0.03059888277780052,0.002547366152952366,-0.01622568402656527,0.03146248154539315
0.011778200873693172,-0.01974492308652913,-0.002806773561672164,-0.016512365067695142,-0.02665599461928672
0.01952355095063283,0.039188332809402614,-0.026971351476382823,0.012259384733811416,-0.012012851382436539
-0.008742507675293922,-0.010847878484777383,-0.016279815393596322,0.00197043255889654,-0.015619002328220756
0.006409136515596776,-4.762188982739132e-06,-0.0037789609373281947,-0.017151273240831957,-0.010535426611366656
0.016107824516515122,0.011018343752487614,-0.018551104895971022,0.0029866461085845176,0.016027742467435782
-0.032388105622427436,0.011867203847598703,-0.012252475178916936,0.012411973371863186,-0.014265183130850338
-0.03509764201329038,-0.03155084875766325,0.0019616989332276397,0.006194450034429638,-0.017086332502088172
0.013771849175547479,-0.032230401245379195,-0.0003215959729463314,-0.023220323995249134,-0.012036722156043185
0.0019479734263282804,-0.016208267305679046,-0.006691110884596507,0.021125856184288812,-0.010537837390462976
0.01771384224130284,-0.02159413709315236,0.011596083558305655,0.02983137241315801,-0.04843289000254579
-0.014937905109409535,0.012541442543610802,-0.0030609077208598534,0.008422917467426176,-0.011079703734316413
0.0027317957494579987,-0.0021135447078415898,0.024355641233196147,0.006088416866024263,0.007752053241504043
-0.007237539322449347,-0.00875212448144987,-0.007651163756392419,0.008889042847565937,-0.0074196896164052594
0.006795497137928258,0.04250801597290878,0.01842249406863385,-0.005520470643356823,0.025024278443278897
-0.0071615074604310285,-0.03976249070355708,-0.01916172621834808,-0.03641583842051711,-0.006030269680826174
0.001368367583791034,0.034528746245505657,0.007538547475283253,-0.003382010576177285,0.017588111623669786
-0.0432227061801577,0.0057122911621713185,0.016417303877739337,-0.02857172491559683,0.023875080864138584
0.007769928149888283,-0.007305758278016025,0.013655637322125696,0.046413857156087916,0.0046373251011699035
0.005964411726006722,-0.008187217990804883,-0.015996887389295836,0.017606716330884915,-0.016121676518177343
0.0024313247443878494,-0.008553148935302332,0.010579596514927837,0.007673242105738966,0.021750798885157987
-0.009200327977094941,-0.004397498705867425,-0.018575274315646147,-0.007885865201522232,0.008546009860897045
0.01613977233290704,-0.01744330648355251,0.018392118402113206,0.02811275717609902,0.009268698064474019
0.03853591625116132,-0.014475783982071461,-0.02389309406622834,-0.034574404978085574,0.030920886229783662
0.014087313127081155,-0.00011169341820910141,0.006599372526396406,-0.02150978094596753,0.04991503959233653
0.0035844236395045502,0.003187895892097858,0.01551533247797384,0.010620184634734266,0.0054776804855826275
-0.014809489108906237,0.010429367142719914,0.03864048992950068,0.027908400923099555,0.032863732532787945
-0.009224313528623702,-0.018792096405171616,-0.0015157384019929628,0.002114498245773892,0.022883830369418972
-0.032849292594296385,0.03159100638921227,-0.0021601579715797886,-0.007537621398948401,-0.01924208750520335
-0.032097133437315385,0.017463411679238292,0.002466359343768078,-0.024799217994821078,-0.024901575441272323
-0.005715693985802565,0.03438043050578786,-0.004191827027272096,-0.029062859062362122,-0.0039148612817188864
-0.00445447139495341,-0.05293773285883143,-8.589733035624424e-05,-0.003618690604173559,0.014924127296268366
0.037979121898906905,0.023531300590955147,-0.0043777738110966115,-0.021130518174833406,0.05246719606499721
0.0021843686802897654,0.0012785858382589241,0.0005174982577999345,0.004961695215357099,-0.0018872082384788495
-0.010473240137604724,-0.009937178824807841,0.0003449345956800323,-0.009868495422675299,-0.013256915653543287
0.0031286045538379366,-0.004099544348417105,0.031079859771653773,-0.05201939616786024,0.022830137038449237
0.02592170384995258,-0.04046780464816299,-0.005853751881606976,-0.006428817319915829,-0.027150233894356425
-0.014556333751817505,-0.021211516909316577,0.036045408868472455,0.019713567862949224,0.026431101899883177
0.015433441280864702,-0.021581035424344582,-0.009490405325595475,0.010787491224558361,-0.023442556177838907
0.015259968603447763,-0.0038065079631627004,-0.00649641615099195,0.015219199364069829,0.009885266229720795
-0.0062193233163815986,0.024186596067284964,-0.020621266551997947,0.013318712138885275,0.012862025159367674
-0.005190928786279806,0.00752266044484236,-0.024022271527706057,0.01948054038413802,-0.0026980427288597806
-0.00945446041038079,0.021980184516737788,-0.013086873810855184,-0.027169225927271192,-0.030132583470478074
0.013120199026912794,-0.024608587049925662,0.03609588363968729,-0.04063858815767444,0.03492912736580077
0.005220349344052368,-0.0009342622374078479,-0.009898381736178994,0.008982722287041417,0.0002473059515030327
0.023066037640330432,0.003284552973240793,0.004006035229237552,-0.006272244244277117,-0.00013891247442134914
0.0071560353778411835,-0.033203367853132514,-0.02596370844211426,0.0158652818804543,0.004417308762558837
-0.0026796667270535825,0.0013686786613078632,0.007951634107233421,-0.00979519360618723,-0.014566094508046253
0.004916905101953631,-0.01856745555230064,0.009165055114289437,-0.03305167208475681,0.021583112746512874
0.01045194964826086,0.006120594686277513,0.02065381967891028,0.03430948888925153,0.02128740130036261
-0.03581748462663291,-0.02459153933471403,-0.011496371553913576,0.0015218210042166756,0.01135318040938246
-0.013514876263069311,0.004735335289541566,-0.014107658647066451,-0.011230356059838964,-0.027133221936964446
-0.017464664922218084,-0.026033692112326673,-0.018517465059546653,0.02207283593215679,-0.01798797777663886
0.05364764129674782,0.010866358017617785,0.004696722473897478,-0.01616715560362427,0.015006197588179827
-0.01051275652475548,0.003440196292907229,0.0522016907653759,-0.0009211979944929974,0.02398546652571352
-0.013063528502517747,0.000300230190060766,0.0364160127127102,-0.011539341155755348,0.037248971159938575
0.01515503870910951,-0.010249335517885354,0.013648154781110419,0.0204510889925346,0.01343619924434393
-0.03040449439780913,-0.013542743516497372,-0.003950372711030095,-0.0004886685820009258,0.013413441951013561
0.004554020018665077,-0.025706887174202026,0.008603957020119265,0.013211714905676464,0.012195808958620796
0.02261561451109244,0.01767844309097808,0.010183601584568734,-0.0004033142291729405,-0.03221921867031983
0.009592364382651718,0.005153753743262223,0.006431576743907469,-0.024534971516406188,-0.020621130808165248
0.022063057066658072,0.0002088969228668992,0.014630013947452489,0.0015663675226092236,0.001595122789914904
0.019765676119519956,-0.009320894564347478,0.002922415538819667,-0.00824550577410085,-0.007689924548646312
-0.005183442469372788,0.005442675432674257,-0.008574972433269545,0.026115122511470416,-0.01689214604439008
-0.0027374328832271808,-0.007794621165483499,0.02993955768707466,0.004931095530231492,0.021636890789372698
-0.02871120746073944,0.0063410053173851766,0.01879261591246874,0.0026456797855084835,0.022309607501307026
-0.009345769002007443,0.029186948803711598,0.046977962472385004,-0.006256771208793181,-0.007910050428015437
0.03006768954235402,0.03259144291461425,-0.009457200543065366,-0.007403736341917146,-0.004635692177210144
-0.02588901022068554,-0.017373038929683966,-0.019082815335041355,-0.01435595130208257,0.00030630225226437643
0.005684294650730415,0.03201000985628154,-0.01896708081477582,0.020686447969531677,-0.0032797768845101794
1.0725806951341092e-05,0.014496389843332076,-0.02145444043124597,0.008648194923681012,0.004329044164261122
0.010849025280162981,0.006783372878156362,0.050106002798217884,-0.01175479968502632,-0.009619939100036352
-0.011462810528495286,-0.010109542383205092,-0.011747742546130355,0.02478033062215104,0.0294100849597971
-0.010414925874989527,-0.015647111462084574,0.01042831112772808,-0.010044460885619427,0.013658636355110217
0.005058460417025994,-0.02931488229994464,0.031950104026601235,0.03691755346191044,-0.011255773809687723
-0.006754031198719683,0.0067173078144981,0.0076891357997405,0.01417088545345661,0.041204090775326996
-0.002538944549880988,-0.014965944890769075,-0.026586384560290544,-0.013618600798838382,0.00033746054252405816
0.03689115727035575,-0.009352225980723428,0.00547575903277797,0.0006715420785449585,0.024767865468961682
0.05153864851747243,-0.009617375458406414,-0.008788788850364444,0.021883217541381443,0.01463782979252623
0.03793414651472067,0.012678563706519277,-0.006185841815741191,0.012813096613846185,0.023174071611658156
0.01740964362394728,0.011145480622145956,0.02233349379178308,0.024385911808913457,0.028643179820750545
0.013974197751792854,-0.002342361606337087,0.003934273728666457,0.02513017933016714,-0.015338713419744722
0.008373466177458024,-0.006866776246547214,0.0015748964586963497,0.026569037252145974,0.004821981360398067
0.0019287309631229764,-0.026197122819598385,0.015925071320544413,0.013909683622821509,0.044265094466109205
-0.005155564699060017,0.00538300655327878,0.005987673674215105,0.03254906559526949,-0.0009059106477390419
0.006580430515406785,0.013157930194330786,0.004732182463127162,-0.007928672291010564,0.004881799857966152
0.022472634997195443,-0.019530305988221204,0.0036593934829375198,-0.013002416298783466,0.024900932578496852
-0.029463738095675495,-0.010178436945431767,0.008544237501290419,0.03231048058468681,-0.00031500522145975606
-0.010103990533863967,0.0386231413888118,-0.02796027800832488,-0.04297611913240164,0.009800289001066647
-0.009041084487052223,-0.019424656342614265,0.015167128945987068,0.005876014275423977,-0.010281572614734568
-0.024606087973417887,0.018449146565602894,0.014004023559173219,-0.0009835172755876583,0.03793273992095332
-0.020401695326523053,-0.029510503418494777,-0.012838161397624889,8.827967289004395e-05,0.0058667889864538365
-0.003824721157126598,0.008041107930285937,-0.02403078848380888,0.02987529208146519,-0.0006430235678513761
0.023345916631762553,0.007854506927554083,0.010135064383075678,0.01239534560464408,0.0099541712003463
0.013854455197350877,0.02758305060264863,0.004930423394029403,0.015180075151770247,-0.0007947138857445344
0.029802344308989457,-0.012527846041185394,0.037018808658216315,0.00019684098711313179,-0.027615502042360962
0.0035620882982157855,-0.012621033149497616,0.017812870979774482,-0.01205247958604782,-0.007923668664295596
-0.03679081461891062,-0.008046126384981533,-0.047477586532579136,-0.030678056469714464,0.016208293122885947
0.016716003173016646,0.009509151235699294,-0.018339522862584258,4.577287716040293e-05,0.0009279492181886319
-0.022167293783850853,0.031067966035343012,0.01854724581151343,-0.003419283476593279,0.0015377167798906156
0.00516765615895105,-0.039834697368485814,-0.003943547650411938,-0.01263968495995597,-0.01903240019789831
-0.004622005857719098,0.036953730536990456,0.013816857225340196,-0.010423579795655936,0.012451655627123172
0.028987108731720043,0.01949267365825538,0.0021926073984034826,-0.011938735554111478,0.014964466272271798
0.008869707708434992,0.018903864400554648,0.01370343603363939,0.021991054306386704,-0.00970470423121136
0.027347881312686517,0.004951992093847993,0.04250521745250531,-0.012783756361791358,0.03571927606330499
0.004958215669252956,-0.012028360072288968,-0.008677716681086432,-0.005406946163886404,0.009483318928038328
0.011456709760709994,-0.01047400007877158,0.0005129081547803431,0.043845407172237276,0.03555086340201423
0.009726473393480643,0.0017600695633640058,0.003400626534365226,0.013270359454608333,-0.01945585130396811
-0.004147530748466902,-0.03237168147755179,0.008984462452105584,0.013943918794054821,-0.008663729245987479
0.032479735265800655,-0.023515313260046824,-0.028287497604196403,0.005489036371199441,0.021941966052243092
0.034678553829157376,-0.0081776852573788,0.022573616668625913,0.00022983060998585587,-0.0024525459988163924
0.018673198749733447,0.014046457568268392,-0.030527843139684985,0.030530806994517917,0.028601827082949033
-0.011511254030190588,0.00891607066874818,0.010880603725654775,0.006213475316478143,-0.010006103076908402
-0.01243246735876103,0.0004889185801710944,0.024454580385187295,0.011872003091888648,-0.006412286641722119
0.016433974212966895,-0.05597085241260151,0.02397531400744207,-0.03379427557556199,-0.006248818828062643
-0.021393397892522877,-0.024893629514418116,0.02421653574757039,-0.008354024026237826,0.007930077634614317
6.158842241631862e-05,0.010540816544462428,0.0025364378212051073,-0.02465984448377139,0.0209253363889428
-0.00887513166322625,-0.03013163797319502,-0.00756230321931825,0.03101519581268622,0.018004434842269858
-0.005973042688157184,-0.005985154086368576,-0.005432701024347652,0.04253495967121682,0.008638709044631068
0.009600832943821393,0.021605669080636845,0.00577578318053027,-0.004180842916414062,-0.0029269969816995657
-0.00043202518828127897,0.00025555526980316817,0.015552590872739597,0.0020389177161459888,0.015652801544311586
-0.0006143316021716464,0.002572703806321812,-0.03896401369064215,0.01932655349404963,0.007929769517959855
0.020960202197193047,-0.056925107563873784,0.042767494095614554,-0.0017917925631034753,0.023163656334750333
-0.019798118542510616,0.013255478101251394,-0.020068311263473124,-0.011475379213916101,0.03928062707733573
-0.0028136480152669316,0.005348657463594458,0.018401354613775085,0.010913637759452092,0.004008378102871529
0.00829922004932451,0.0490683117047655,-0.0001523759406717078,0.00502198093429935,0.022013087920152243
0.023110518659159678,0.024740606111207604,0.013774604440583694,-0.02186009825460967,0.03366863064602192
-0.02192690786037376,0.007052709304780665,-0.014085517000387158,-0.00028276693185985084,0.007575248206069608
0.007427144309005462,0.009438415084705696,0.033274225381172945,0.010070686030279597,-0.003883132705812974
0.020281743365767147,0.024789409778492814,-0.023552156302739848,0.012948001396997161,0.015023454846217966
-0.004951270067199838,0.028514136266232393,-0.0020011117406505347,0.003511529069430845,-0.0024614364856773924
0.0013115809516293507,-0.020925501737904036,-0.027801017651885886,0.03289010126449945,-0.015939226966366557
-0.018827846989126144,-0.042067802272074295,-0.011779234953790043,-0.025461795868149967,0.033840303202727386
0.021196341786852684,-0.012763006903554475,0.04604871610688618,0.020635309739831888,-0.005496627670172449
-0.04898811429747146,0.04681885145181484,-0.02679144933527192,-0.031907974939137836,0.021451408640192807
0.04979504812678546,0.028685456370210364,0.01227818240104719,0.01289508683330572,0.018068311175606155
0.016178571795735303,0.006623828479387516,0.0030840220790375214,-0.00025186255799044817,-0.014079291777333525
-0.0046135015373354816,-0.03285913628390771,-0.0009667925358949978,-0.018771822143018348,-0.02107178634431542
0.004597883023069569,0.02884004572689199,0.01936633212004626,-0.030410012072463542,-0.01879256273140675
0.01981542375976432,-0.018649747870766193,-0.003492662999940492,0.012001041980491036,-0.018366889097272705
0.0031075101229191982,-0.02568050989836409,-0.011027352879024274,0.00739563868285074,-0.030859874670633385
0.00980949475920798,0.0006072440214663757,0.012049799088342954,0.0054782826812932285,0.028282808599476884
0.0035044900529581455,-0.00758811082250506,0.0034459500606456757,0.01186596058072776,0.0019772014065140868
0.0018118338240776478,-0.013039833756135107,-0.012258018351018963,-0.02705210543599387,0.03599153486373879
-0.0238772647078257,-0.012858103955918146,-0.013368145311383948,0.018898487538888828,-0.004898993565840556
0.025954841453474677,-0.012469812484877371,0.006579883244476039,-0.015706941065195146,0.04390298255546777
-0.022751968380590255,0.00719641420454055,0.013675537618641969,0.009275981949029965,-0.002705753177554166
-0.0015964139946685234,0.001876229439582192,-0.0019400400325697725,0.020277582335898194,0.04521046003182703
-0.010149835700156672,-0.026396059591581558,-0.0007656409670250964,0.05259418675308637,-0.015073491359394616
0.03378233610888135,0.034554016281528814,-0.010071764834159891,0.012379661583705508,0.03356793246257076
-0.006582554819749742,-0.0030716072020472353,-0.010633618278972874,-0.01929513461385734,-0.011985550901320141
-0.02347880533524513,0.0016816693651845213,-0.014399464621172836,0.005675718235814954,-0.030117912924072544
0.007617604644289141,0.017670579232178494,-0.03887471285142911,0.008481131396951443,0.025553379849465846
-0.02319282037382411,0.03445144773675407,0.009380380187320903,-0.013100237115168178,-0.00011538155315412007
0.012166538250434449,0.00252010782824823,0.011775119848927384,-0.017413471861587326,0.00438721648072156
-0.027274289938099605,-0.0012245212269740065,-0.017078152829295794,-0.013710598851795333,0.02572186350420875
0.02282620241188538,0.013182762418143541,-0.02084625529345158,-0.005328168993896039,0.02526195399958367
0.003834338272798095,0.047386590799633886,0.008866356787887438,0.004840982329800632,-0.005182329284050028
0.003670818095645646,-0.002049396727610878,0.015162173533771809,0.02013404633589168,-0.014719789210158988
-0.02562465907115556,-0.03572410746206593,0.011159826538250872,-0.021067332123477472,-0.04205781185904966
0.008771572090619281,0.05085999034865581,0.0008785817692021335,0.01776981548903284,0.0026365871709513
-0.0009777930638228535,0.019381529659755373,-0.004805490883773027,0.006347846281438059,0.007433956123920273
-0.012361809072860976,0.02084084699073046,-0.002499195133908173,-0.014114903189856896,0.011730196871408072
-0.016969359635820743,0.001563623147382565,0.0008176200671159292,0.02271791131663156,0.010493964657599057
0.0004994608250971217,0.017355325984005743,0.02880415098034627,0.012156206127037245,0.0012070523968676122
-0.02523672464700319,-0.02030227326150745,-0.005104494087093353,-0.011190244043185662,-0.00273942605970892
0.0021329984979421433,0.011593855087134616,-0.00040997556118182424,0.010730032876524038,0.0022894882962024047
-0.03850933132707743,-0.017786707876375086,-0.0018817511144323092,-0.02319389485682215,0.012998574599924092
0.031615016646873946,0.025375237033946334,-0.00326885741860416,0.030814522736999042,0.0039733491440422306
-0.005741719422360787,-0.011268053270818795,-0.0050493937297625665,-0.006763536370824576,0.004408324447509754
0.004211479620997292,0.0010609204030682894,0.009738763394926998,0.024812925495726827,0.019991082708826477
-0.02869795936899807,-0.050078422698039096,0.019686398224785476,-0.026337573968308423,-0.0034953080378536706
-0.02240226052118719,-0.03503960875160039,0.01182925456409576,0.016183103206052936,-0.01053020801453439
-0.0508208458428982,-0.009924888965049655,0.008836080108050929,-0.028578231375482575,0.004667198395583112
0.0006938030165400888,0.012585829992021767,0.003391607368283065,-0.01846137881763111,0.024931430033289827
-0.0021705914605394004,0.00045390920980136276,-0.01766535918146392,-0.007865645023830206,-0.01669605428053802
-0.0024589211984684597,0.03523416960284687,-0.026438022858627126,-0.03127122795753482,0.030423406549872172
-0.003186473543037322,-0.012381454773198332,0.02179809374792153,-0.011112310794737283,0.03752019427093872
0.014558517426785381,-0.008758228162914054,0.044146164265310074,-0.011114298460066768,0.01584190744018614
0.0069858516081298385,0.027034825787975964,0.032230223934537054,0.0016400829813153326,-0.014068357406923668
0.01019944285878233,-0.012554307395042121,0.04126774495053246,0.003730706621654749,-0.006306431026242174
0.004693606117298169,-0.025942525790593928,-0.01843228077021303,0.02500827815888851,-0.012137885579427916
-0.019938219653638792,0.011733055050545723,0.02471408309325994,0.015379066213301335,0.02092095371611633
-0.014135901771389216,-0.027436213334836874,0.031026673039109737,-0.005453596776842715,-0.004016660329100947
0.02756388283698116,0.012124600188013198,0.010117755441632154,0.04430004689802168,-0.011870364607602862
0.019556802561624745,0.00214026249794169,0.006371845577265139,0.03156936852825063,0.011156715125792475
0.011765921580992659,0.022450146746196047,-0.006299054590857707,-0.015784193346780127,-0.01989618388042067
-0.038327131787520036,0.042124142598806445,-0.02106416731443366,-0.0034250724717154396,-0.004536265997778413
0.007148133956182015,0.017314744250785937,0.018209469767194907,-0.01066154877137877,-0.00234243427572823
0.006651599009765993,-0.003973822523670942,0.033146911520399856,0.010819499032765027,0.015697555720996348
0.014257625373348255,0.0244694771497065,0.004620431174074139,-0.024936638959116932,0.008993759035052833
-0.01202713787583658,-0.009572333634995139,0.012727280375101867,0.025765661428672714,0.001425431534721233
